person_id,traj_id,n_moves,n_unique_pois,visited_traveler,visited_hospital,total_dist_km,avg_step_km,max_dist_km,net_dist_km,home_idx,end_idx,cats,traj_cluster,traj_cluster_old,cluster_id_bestk,n_points_rich,n_steps_rich,pt_idx_min_rich,pt_idx_max_rich,pt_idx_span_rich,pt_idx_mean_gap_rich,pt_idx_std_gap_rich,step_km_rich_mean,step_km_rich_std,step_km_rich_min,step_km_rich_q10,step_km_rich_q25,step_km_rich_median,step_km_rich_q75,step_km_rich_q90,step_km_rich_max,step_km_rich_sum,total_dist_km_rich,net_dist_km_rich,efficiency_net_over_total_rich,dist_from_start_km_rich_mean,dist_from_start_km_rich_std,dist_from_start_km_rich_min,dist_from_start_km_rich_q10,dist_from_start_km_rich_q25,dist_from_start_km_rich_median,dist_from_start_km_rich_q75,dist_from_start_km_rich_q90,dist_from_start_km_rich_max,dist_from_start_km_rich_sum,radius_gyration_km,max_radius_from_centroid_km,bbox_width_km,bbox_height_km,bbox_diag_km,bbox_area_km2,hull_area_km2,hull_perimeter_km,turn_deg_rich_mean,turn_deg_rich_std,turn_deg_rich_min,turn_deg_rich_q10,turn_deg_rich_q25,turn_deg_rich_median,turn_deg_rich_q75,turn_deg_rich_q90,turn_deg_rich_max,turn_deg_rich_sum,turn_gt_45_frac,turn_gt_90_frac,turn_gt_135_frac,stationary_frac_50m,stationary_frac_100m,jump_frac_500m,jump_frac_1km,longest_stationary_run_50m,longest_stationary_run_100m,unique_cells_3dp,unique_cells_4dp,revisit_ratio_3dp,revisit_ratio_4dp,start_end_same_cell_3dp,start_end_same_cell_4dp,seg1_total_dist_km,seg1_net_dist_km,seg1_n_points,seg2_total_dist_km,seg2_net_dist_km,seg2_n_points,seg3_total_dist_km,seg3_net_dist_km,seg3_n_points,knn_k3_label_raw,cluster_labelled_type,reference_lab
12,09d66f6e5482d9b0ba91815c350fd9af3770819b,142,2,False,False,9.62169231764697,0.06775839660314767,4.810846158823485,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.06775839660314767,0.5669074189989595,0.0,0.0,0.0,0.0,0.0,0.0,4.810846158823485,9.62169231764697,9.62169231764697,0.0,0.0,0.03364228083093346,0.4008940439194,0.0,0.0,0.0,0.0,0.0,0.0,4.810846158823485,4.810846158823485,0.4003501155916661,4.770722223909602,3.8553737430001354,2.866630950001667,4.804318859289247,11.05193369550796,0.0,0.0,2.5531914893617023,19.45663763336877,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,4.810846158823485,4.810846158823485,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
13,0a57cb53ba59c46fc4b692527a38a87c78d84028,142,23,False,False,4160.239492894794,29.297461217568973,694.5340104420849,0.0,1,143,,sip_hospital,evac_out_of_zone,1,143,142,1.0,143.0,142.0,1.0,0.0,29.297461217568973,127.40309461715741,0.0,0.0,0.0,0.0,0.0,35.02261089196011,694.5340104420849,4160.239492894794,4160.239492894794,0.0,0.0,61.23800457692396,166.2122884551352,0.0,0.0,0.0,0.0,0.0,274.935926226202,694.5340104420849,8757.034654500127,167.25440117314028,638.7290677437561,563.0933529506844,416.7372621960076,700.5312768462719,234661.98226943842,481.66069209943424,1401.1295526133981,7.659574468085224,33.121009727658326,0.0,0.0,0.0,0.0,0.0,1.3739996223922392e-12,180.0,1080.0000000000166,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.823943661971831,0.823943661971831,0.176056338028169,0.176056338028169,45,45,23,23,0.8391608391608392,0.8391608391608392,1,1,1388.3772569134105,0.0,48,1382.7942150972137,0.0,48,694.5340104420849,694.5340104420849,47,sip_hospital,intermediate_directed,intermediate_directed
14,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,142,23,False,False,1540.3589002418255,10.84759788902694,770.0980748668197,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,10.84759788902694,65.18184305602217,0.0,0.0,0.0,0.0,0.0,34.911537886255914,770.0980748668197,1540.3589002418255,1540.3589002418255,0.0,0.0,62.184136588612674,169.84565116025894,0.0,0.0,0.0,0.0,0.0,275.27791339774126,770.0980748668197,8892.331532171613,171.02242686848703,715.1228777971656,660.2923569165747,410.81919228176383,777.6621408744842,271260.7727382893,0.0004888717528978466,1555.3242815929395,2.553191489361823,19.648441819585095,0.0,0.0,0.0,0.0,0.0,6.869998111961196e-13,179.9999999999996,360.00000000001705,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.8380281690140845,0.8380281690140845,0.1619718309859155,0.1619718309859155,95,95,23,23,0.8391608391608392,0.8391608391608392,1,1,1540.3589002418253,0.0,48,0.0,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
15,0b7f5ada6bdd5e4844b1dc6da915ace79a38c463,142,2,False,False,15.17815407931383,0.10688840900925232,7.589077039656915,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.10688840900925232,0.8942925911786618,0.0,0.0,0.0,0.0,0.0,0.0,7.589077039656915,15.17815407931383,15.17815407931383,0.0,0.0,0.053070468808789614,0.6324076230257102,0.0,0.0,0.0,0.0,0.0,0.0,7.589077039656915,7.589077039656915,0.6327271454316362,7.539814119750002,7.285508844641342,2.13861273670079,7.592911402283453,15.58088200849623,0.0,0.0,2.5531914893617023,20.373597651822724,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,138,138,2,2,0.986013986013986,0.986013986013986,1,1,15.17815407931383,0.0,48,0.0,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
16,0bad865a02d82f4970687ffe1b80822b76cc0626,142,4,False,False,91.21482744723772,0.6423579397692798,25.98482540370114,0.0,1,143,,sip_home_grocery,sip_hospital,0,143,142,1.0,143.0,142.0,1.0,0.0,0.6423579397692798,3.4436164034306813,0.0,0.0,0.0,0.0,0.0,0.0,25.98482540370114,91.21482744723772,91.21482744723772,0.0,0.0,0.3189329631022298,2.4476385737348374,0.0,0.0,0.0,0.0,0.0,0.0,25.98482540370114,45.60741372361886,2.4368032811512337,25.55625058165727,9.861372166677246,23.947895771998642,25.89881026063219,236.1591128164751,55.133315952686004,53.158864251183246,7.659574468085107,31.45431144003659,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.9577464788732394,0.9577464788732394,0.04225352112676056,0.04225352112676056,69,69,4,4,0.972027972027972,0.972027972027972,1,1,74.24373537764677,0.0,48,0.0,0.0,48,8.485546034795476,8.485546034795476,47,sip_home_grocery,compact_local,compact_local
17,0ca9277f91e40054767f69afeb0426711ca0fddd,142,3,False,False,17.522044930890747,0.12339468261190667,4.785259537858283,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.12339468261190667,0.7279561985213365,0.0,0.0,0.0,0.0,0.0,0.0,4.785259537858283,17.522044930890747,17.522044930890747,0.0,0.0,0.06126589136675086,0.5166368369866184,0.0,0.0,0.0,0.0,0.0,0.0,4.785259537858283,8.761022465445373,0.5178487600445446,4.757562501637838,3.4112310014574385,8.025103764276013,8.720022211709173,27.375482750611123,0.2893146853850006,17.441063384926235,5.1063829787234045,26.04725746282819,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.028368794326241134,0.014184397163120567,0.971830985915493,0.971830985915493,0.028169014084507043,0.028169014084507043,68,68,3,3,0.9790209790209791,0.9790209790209791,1,1,7.95152585517418,0.0,48,9.570519075716566,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
18,0ec09ef9836da03f1add21e3ef607627e687e790,142,2,False,False,17.68457535927295,0.12453926309347149,8.842287679636476,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.12453926309347149,1.0419702316431807,0.0,0.0,0.0,0.0,0.0,0.0,8.842287679636476,17.68457535927295,17.68457535927295,0.0,0.0,0.06183417957787745,0.7368392894640093,0.0,0.0,0.0,0.0,0.0,0.0,8.842287679636476,8.842287679636476,0.736069959400631,8.771285874303185,7.389763531649529,4.838828813992922,8.833055493136307,35.75780070553984,0.0,0.0,2.5531914893617023,19.59329474034988,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,8.842287679636476,8.842287679636476,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
19,1106a1dda2d680438ecfb0bb70fd479c55a1791f,142,2,False,False,1.0430591604133224,0.007345487045164242,0.5215295802066612,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.007345487045164242,0.061456753861128234,0.0,0.0,0.0,0.0,0.0,0.0,0.5215295802066612,1.0430591604133224,1.0430591604133224,0.0,0.0,0.003647060001445183,0.04345973567439256,0.0,0.0,0.0,0.0,0.0,0.0,0.5215295802066612,0.5215295802066612,0.04322086064138067,0.5150359956649575,0.06014230364198468,0.5151642660000211,0.5186630097189361,0.030983165711273433,0.0,0.0,2.5531914893617023,18.406275931048636,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.02127659574468085,0.014184397163120567,0.0070921985815602835,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.0,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.5215295802066612,0.5215295802066612,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
20,114d4eefde1dae3983e7a79f04c72feb9a3a7efd,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,sip_home_grocery,sip_home_grocery,0,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,compact_local,intermediate_directed
21,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,142,19,False,False,2399.46293648688,16.897626313287887,604.586029569755,0.0,1,143,,sip_hospital,evac_out_of_zone,1,143,142,1.0,143.0,142.0,1.0,0.0,16.897626313287887,86.62262822373052,0.0,0.0,0.0,0.0,0.0,34.8874464157567,604.586029569755,2399.46293648688,2399.46293648688,0.0,0.0,41.79929632586091,127.18350642309368,0.0,0.0,0.0,0.0,0.0,134.03880863221494,604.586029569755,5977.29937459811,127.93379956932378,567.3690136557947,521.9224332120637,314.53935326999857,609.3751152168179,164165.1445996265,341.1657981975441,1218.816001545692,5.106382978723461,27.59723017669952,0.0,0.0,0.0,0.0,0.0,7.63333123551244e-14,180.0,720.0000000000081,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.8591549295774648,0.8591549295774648,0.14084507042253522,0.14084507042253522,53,53,19,19,0.8671328671328671,0.8671328671328671,1,1,1190.29087734737,0.0,48,0.0,0.0,48,604.586029569755,604.586029569755,47,sip_hospital,intermediate_directed,intermediate_directed
22,12f0de3dc76e067d21ed85125716e02e9f1e69f0,142,2,False,False,2.615932411177207,0.0184220592336423,1.3079662055886034,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.0184220592336423,0.15413000567231477,0.0,0.0,0.0,0.0,0.0,0.0,1.3079662055886034,2.615932411177207,2.615932411177207,0.0,0.0,0.009146616822297926,0.10899451866832553,0.0,0.0,0.0,0.0,0.0,0.0,1.3079662055886034,1.3079662055886034,0.1090995509706218,1.3000711930978108,1.292887302809985,0.20619596338221072,1.3092266240351194,0.26658814294753286,0.0,0.0,2.5531914893617023,20.762577790003373,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,92,92,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,2.615932411177207,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
23,1352246e33277e9d3c9090a434fa72cfa6536ae2,142,24,False,False,3840.680620673748,27.047046624463015,646.774900735752,0.0,1,143,,sip_home_grocery,evac_out_of_zone,0,143,142,1.0,143.0,142.0,1.0,0.0,27.047046624463015,117.2598133792249,0.0,0.0,0.0,0.0,0.0,34.99366956321466,646.774900735752,3840.680620673748,3840.680620673748,0.0,0.0,59.919223458624565,161.32146098888222,0.0,0.0,0.0,0.0,0.0,274.7378561163277,646.774900735752,8568.448954583313,162.3339443983165,591.6514920880966,538.1018854819466,369.98061100325987,653.0231938281913,199087.26437261677,5715.073883782483,1311.3009254638691,10.219099273985542,35.95121432487163,0.0,0.0,0.0,0.0,0.0,1.8065550590712775e-12,180.0,1440.8929976319614,0.06382978723404255,0.05673758865248227,0.04964539007092199,0.8098591549295775,0.8098591549295775,0.19014084507042253,0.19014084507042253,68,68,24,24,0.8321678321678322,0.8321678321678322,1,1,1265.56175027811,0.0,48,1936.447766641291,638.6711037543473,48,0.0,0.0,47,sip_home_grocery,compact_local,compact_local
